time,root_z,tip_z
5.529999999999904,-0.01356052736511949,-0.029048928988493716
5.534999999999904,-0.012937336141238986,-0.027921292703930126
5.539999999999904,-0.012275586249895594,-0.026700123956875495
5.544999999999904,-0.011577249866361569,-0.025388852855967897
5.549999999999904,-0.010844408218715292,-0.02399122601898165
5.554999999999904,-0.010079245413741549,-0.02251122229822384
5.559999999999904,-0.00928404194456655,-0.020952996498352378
5.564999999999904,-0.008461167896955595,-0.019320863937599037
5.5699999999999035,-0.0076130758737158015,-0.01761932749968582
5.574999999999903,-0.006742293659813663,-0.015853137822288192
5.579999999999903,-0.005851416656328415,-0.014027366097495818
5.584999999999903,-0.004943100116541023,-0.012147463826869553
5.589999999999903,-0.00402005121469966,-0.01021928925517572
5.594999999999903,-0.003085020974963721,-0.008249089507887055
5.599999999999903,-0.0021407960869065574,-0.006243438023552144
5.604999999999903,-0.0011901906241035274,-0.0042091373853303865
5.609999999999903,-0.00023603768670366686,-0.002153107419110055
5.6149999999999025,0.0007188190100762852,-8.228535884418541e-5
5.619999999999902,0.0016715335931017875,0.001996439918518074
5.624999999999902,0.0026192665133292843,0.00407624989666039
5.629999999999902,0.0035591930238761667,0.006150376802052397
5.634999999999902,0.0044885116254125106,0.008212055316171502
5.639999999999902,0.00540445244662347,0.010254464857865566
5.644999999999902,0.0063042855285236205,0.012270683977687345
5.649999999999902,0.007185328980715239,0.014253677871189818
5.654999999999902,0.008044956976881332,0.01619633177601159
5.6599999999999016,0.008880607563230504,0.018091528742114074
5.6649999999999014,0.00968979026433509,0.019932256757459597
5.669999999999901,0.010470093474607315,0.021711722428999148
5.674999999999901,0.01121919161985975,0.023423448954893584
5.679999999999901,0.011934852070703559,0.025061340552673554
5.684999999999901,0.012614941794357837,0.026619701812609652
5.689999999999901,0.013257433729319696,0.028093212455471025
5.694999999999901,0.013860412857134576,0.02947687178187239
5.699999999999901,0.014422081941585597,0.030765935158385344
5.704999999999901,0.014940766914580964,0.03195586841039619
5.7099999999999005,0.015414921882279246,0.03304233867260656
5.7149999999999,0.015843133725135575,0.03402124369683866
5.7199999999999,0.01622412629103068,0.034888776060194804
5.7249999999999,0.016556764171946892,0.035641514348203826
5.7299999999999,0.016840056055387558,0.03627652090859232
5.7349999999999,0.01707315765247883,0.036791420998129515
5.7399999999999,0.017255374201323587,0.03718444320600097
5.7449999999999,0.017386162543623296,0.037454411686442396
5.7499999999999,0.017465132767030885,0.037600695539441856
5.7549999999998995,0.017492049397789807,0.03762313218050827
5.759999999999899,0.017466832130013366,0.03752194640324255
5.764999999999899,0.01738955608655626,0.03729768608306551
5.769999999999899,0.017260451607428624,0.03695119130762766
5.774999999999899,0.017079903559282697,0.036483607539804105
5.779999999999899,0.016848450165034022,0.03589643924622267
5.784999999999899,0.016566781367512707,0.03519162480817063
5.789999999999899,0.016235736744573934,0.0343716094795454
5.794999999999899,0.015856302985922333,0.03343939550607508
5.799999999999899,0.015429610942779276,0.03239855261708978
5.8049999999998985,0.01495693226488081,0.03125318295845443
5.809999999999898,0.01443967563168939,0.030007845562203518
5.814999999999898,0.013879382581047523,0.028667453374613024
5.819999999999898,0.013277722944269635,0.027237166820850284
5.824999999999898,0.012636489891876717,0.025722310705685453
5.829999999999898,0.011957594596911845,0.024128330502747094
5.834999999999898,0.011243060531459011,0.02246079158812123
5.839999999999898,0.010495017415203665,0.020725414972432854
5.844999999999898,0.009715694839856416,0.018928133940995122
5.8499999999998975,0.00890741559683713,0.017075149559404503
5.854999999999897,0.008072588734021457,0.01517296221695031
5.859999999999897,0.007213702366585804,0.013228362718944222
5.864999999999897,0.006333316267816127,0.011248377828180396
5.869999999999897,0.005434054261138166,0.00924017828177177
5.874999999999897,0.004518596428668595,0.007210968268713895
5.879999999999897,0.003589671150545588,0.005167878659221775
5.884999999999897,0.002650046992849795,0.0031178841256635508
5.889999999999897,0.0017025244627452214,0.0010677598194069283
5.8949999999998965,0.0007499276531614503,-0.000975916607692505
5.899999999999896,-0.00020490419358614275,-0.003006724868685183
5.904999999999896,-0.001159125177248648,-0.005018343613163923
5.909999999999896,-0.002109891250859689,-0.007004497873252498
5.914999999999896,-0.0030543687117766142,-0.00895892975603327
5.919999999999896,-0.003989742650716848,-0.01087540478491942
5.924999999999896,-0.004913225333204698,-0.01274776023844756
5.929999999999896,-0.005822064487658318,-0.014569989193085034
5.934999999999896,-0.006713551481302088,-0.01633634289483802
5.939999999999896,-0.0075850293669381666,-0.018041426863830326
5.9449999999998955,-0.00843390078601638,-0.019680266460472638
5.949999999999895,-0.00925763570929788,-0.021248328675236218
5.954999999999895,-0.010053778989065414,-0.022741500251364906
5.959999999999895,-0.01081995769545249,-0.024156032127877543
5.964999999999895,-0.011553888212570494,-0.0254884665994374
5.969999999999895,-0.012253383069243132,-0.02673556766627564
5.974999999999895,-0.012916357475639611,-0.027894277343547443
5.979999999999895,-0.013540835537508369,-0.028961713987161894
5.984999999999895,-0.01412495613121775,-0.02993521327544258
5.9899999999998945,-0.014666978430344787,-0.03081239986324206
5.994999999999894,-0.015165287070541678,-0.03159127067765711
5.999999999999894,-0.015618396940453387,-0.03227026777378317
6.004999999999894,-0.016024957595820177,-0.032848323556520835
6.009999999999894,-0.016383757283665618,-0.0333248658733644
6.014999999999894,-0.016693726559951164,-0.033699774222685205
6.019999999999894,-0.016953941497710897,-0.0339732967263524
6.024999999999894,-0.017163626467499457,-0.034145954234910875
6.029999999999894,-0.017322156470632285,-0.034218456787203935
6.034999999999894,-0.017429059015005174,-0.03419165080899313
6.0399999999998935,-0.017484015524865858,-0.03406650697512044
6.044999999999893,-0.017486862281835328,-0.03384414817353656
6.049999999999893,-0.01743759089667722,-0.03352590844162958
6.054999999999893,-0.017336348310241903,-0.03311340548032468
6.059999999999893,-0.017183436329182747,-0.03260860310381655
6.064999999999893,-0.01697931071053968,-0.03201384102458167
6.069999999999893,-0.01672457980365523,-0.03133181977405323
6.074999999999893,-0.016420002748849243,-0.030565544571988797
6.079999999999893,-0.016066487231806637,-0.029718241246086494
6.0849999999998925,-0.015665086800263534,-0.02879326057116735
6.089999999999892,-0.01521699774794663,-0.02779399273847324
6.094999999999892,-0.01472355556453708,-0.02672381347441165
6.099999999999892,-0.014186230956393587,-0.025586073633488766
6.104999999999892,-0.013606625451819815,-0.024384132034795142
6.109999999999892,-0.012986466607009674,-0.02312141832648871
